Processor;image.ID;sheet name;sheet and slide number;Title;Title.object;Title.workType;Title.workType;Title.workType;Title.imageView;Location.type;Location.country;Location.state-province;Location.city-county;Location.repository;Location.ARTSTOR;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;Date.earliest;Date.latest;Date.display;Date.stylePeriod;Date.stylePeriod.source;Date.stylePeriod;Date.stylePeriod.source;#culturalContext;#culturalContext.source;keyword;Subject.source;keyword;Subject.source;keyword;Subject.source;Source.photographer;source.Contributor;Source.institutionalContributor;Source.date;Source.Displaydate;dateScanned;dateProcessed;Rights
Hillel;1200016;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200017;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200018;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200019;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200020;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200021;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200022;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200023;Week 8-5;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200024;Week 8-6;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200025;Week 8-6;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200026;Week 8-6;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200027;Week 8-6;;Luiz Cezar Fernandes Garden;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1948;1948;from 1948;Modernist;aat;;;Brazilian;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200028;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200029;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200030;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200031;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200032;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200033;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/04/08;© Elizabeth Barlow Rogers
Hillel;1200034;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200035;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200036;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200037;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200038;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200039;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200040;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200041;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200042;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Hillel;1200043;Week 8-7;;Sítio Roberto Burle Marx;;Designed Landscapes;;;general view;current site;Brazil;Sudeste;Rio de Janeiro;Foundation for Landscape Studies;1000047;Burle Marx, Roberto;Brazilian;1909-1994;landscape architect;ulan;Roberto Burle Marx;;;;;;;;;;;;;1949;1949;from 1949;Modernist;aat;;;Brazilian;ulan;national parks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;1995-09;September 1995;08/26/08;12/05/08;© Elizabeth Barlow Rogers
Shayna;1400001;Landscape Design: Cultural and Architectural History;p. 294;Yi He Yuan (Garden of Ease and Harmony);"Wan Shou Shan; Shu shi-style painted panels from the Long Gallery (Chang Lang), Yi He Yuan (Garden of Ease and Harmony)";Designed Landscapes;photograph;;general view;current site;China;Beijing;Beijing;Foundation for Landscape Studies;;Emperor, Quianlong;Chinese;1711-1799;patron;local;Qianlong Emperor;Cixi, Empress Dowager;Chinese;1835-1908;patron;local;Empress Dowager Cixi;;;;;;;1894;1902;1894;Qing;aat;;;Chinese;ulan;parks (recreation areas);aat;pavilions (garden structures);aat;Chinese gardens;aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;03/09/12;03/09/12;© Elizabeth Barlow Rogers
Shayna;1400002;Landscape Design: Cultural and Architectural History;8.16, p. 294;Yi He Yuan (Garden of Ease and Harmony);Shu shi-style painted panels from the Long Gallery (Chang Lang), Yi He Yuan (Garden of Ease and Harmony);Designed Landscapes;photograph;;general view;current site;China;Beijing;Beijing;Foundation for Landscape Studies;;Emperor, Quianlong;Chinese;1711-1799;patron;local;Qianlong Emperor;Cixi, Empress Dowager;Chinese;1835-1908;patron;local;Empress Dowager Cixi;;;;;;;1894;1902;1894;Qing;aat;;;Chinese;ulan;parks (recreation areas);aat;pavilions (garden structures);aat;Chinese gardens;aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;03/09/12;03/09/12;© Elizabeth Barlow Rogers
Shayna;1400003;Landscape Design: Cultural and Architectural History;8.15, p. 294;Yi He Yuan (Garden of Ease and Harmony);Long Gallery (Chang Lang) and view of Kunming Lake, Yi He Yuan (Garden of Ease and Harmony);Designed Landscapes;photograph;;general view;current site;China;Beijing;Beijing;Foundation for Landscape Studies;;Emperor, Quianlong;Chinese;1711-1799;patron;local;Qianlong Emperor;Cixi, Empress Dowager;Chinese;1835-1908;patron;local;Empress Dowager Cixi;;;;;;;1894;1902;1894;Qing;aat;;;Chinese;ulan;parks (recreation areas);aat;pavilions (garden structures);aat;lakes (bodies of water);aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;03/09/12;03/09/12;© Elizabeth Barlow Rogers
Shayna;1400004;Landscape Design: Cultural and Architectural History;8.14, p. 293;Yuan Ming Yuan (Garden of Perfect Brightness);"Perspective view of Yuan Ming Yuan (Garden of Perfect Brightness); from Bibliotheque Nationale, Paris";Designed Landscapes;photograph;;general view;current site;China;Beijing;Beijing;Foundation for Landscape Studies;;Dai, Tang;Chinese;1673-1752;painter;local;Tang Dai;Yuan, Shen;Chinese;;painter;local;Shen Yuan;Emperor, Quianlong;Chinese;1711-1799;patron;local;Qianlong Emperor;1723;1735;1735;Qing;aat;;;Chinese;ulan;landscape gardens;aat;arch bridges;aat;Chinese gardens;aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;03/09/12;03/09/12;© Elizabeth Barlow Rogers
Shayna;1400005;Landscape Design: Cultural and Architectural History;p. 293;Yuan Ming Yuan (Garden of Perfect Brightness);Yuan Ming Yuan (Garden of Perfect Brightness);Designed Landscapes;photograph;;general view;current site;China;Beijing;Beijing;Foundation for Landscape Studies;;Emperor, Quianlong;Chinese;1711-1799;patron;local;Qianlong Emperor;;;;;;;;;;;;;1723;1735;1735;Qing;aat;;;Chinese;ulan;landscape gardens;aat;Chinese gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;03/09/12;03/15/12;© Elizabeth Barlow Rogers
Shayna;1400006;Landscape Design: Cultural and Architectural History;8.2, p. 285;Qianlong Garden, Forbidden City;Detail of ru yi at Pavilion of Ceremonial Purification, Qianlong Garden, Forbidden City.;Designed Landscapes;photograph;;general view;current site;China;Beijing;Beijing;Foundation for Landscape Studies;;Emperor, Quianlong;Chinese;1711-1799;patron;local;Qianlong Emperor;;;;;;;;;;;;;;;;Qing;aat;;;Chinese;ulan;landscape gardens;aat;Chinese gardens;aat;pavilions (garden structures);aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;03/09/12;03/15/12;© Elizabeth Barlow Rogers
Shayna;1400007;Landscape Design: Cultural and Architectural History;8.6, p. 288;Liu Yuan (Garden to Linger In);Lattice window in gallery of Liu Yuan (Garden to Linger In), Suzhou.;Designed Landscapes;photograph;;general view;current site;China;Jiangsu;Suzhou;Foundation for Landscape Studies;;Shitai, Xu;Chinese;ca. 1566;patron;oxford;Xu Shitai;Emperor, Guangxu;Chinese;1871-1908;patron;local;Guangxu Emperor;;;;;;;17th century;17th century;17th century;Ming;aat;;;Chinese;ulan;formal gardens;aat;Chinese gardens;aat;windows;aat;Rogers, Elizabeth Barlow, 1936-;;Foundation for Landscape Studies;;;04/10/12;05/10/12;© Elizabeth Barlow Rogers
Hillel;1800001;England Anthea Gibson Garden;;Anthea Gibson Garden;;Designed Landscapes;Residential Buildings;;general view;current site;England;Oxfordshire;Westwell;Foundation for Landscape Studies;7008591;Gibson, Anthea;British;;garden designer;local;Anthea Gibson;;;;;;;;;;;;;1980;;from 1980;Arts and Crafts (movement);aat;;;English;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;04/30/08;© Elizabeth Barlow Rogers
Hillel;1800002;England Anthea Gibson Garden;;Anthea Gibson Garden;;Designed Landscapes;Residential Buildings;;general view;current site;England;Oxfordshire;Westwell;Foundation for Landscape Studies;7008591;Gibson, Anthea;British;;garden designer;local;Anthea Gibson;;;;;;;;;;;;;1980;;from 1980;Arts and Crafts (movement);aat;;;English;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;11/13/07;05/01/08;© Elizabeth Barlow Rogers
Hillel;1800003;England Anthea Gibson Garden;;Anthea Gibson Garden;;Designed Landscapes;Residential Buildings;;general view;current site;England;Oxfordshire;Westwell;Foundation for Landscape Studies;7008591;Gibson, Anthea;British;;garden designer;local;Anthea Gibson;;;;;;;;;;;;;1980;;from 1980;Arts and Crafts (movement);aat;;;English;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;11/13/07;04/30/08;© Elizabeth Barlow Rogers
Hillel;1800004;England Anthea Gibson Garden;;Anthea Gibson Garden;;Designed Landscapes;Residential Buildings;;general view;current site;England;Oxfordshire;Westwell;Foundation for Landscape Studies;7008591;Gibson, Anthea;British;;garden designer;local;Anthea Gibson;;;;;;;;;;;;;1980;;from 1980;Arts and Crafts (movement);aat;;;English;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;11/13/07;04/30/08;© Elizabeth Barlow Rogers
Hillel;1800005;England Anthea Gibson Garden;;Anthea Gibson Garden;;Designed Landscapes;Residential Buildings;;general view;current site;England;Oxfordshire;Westwell;Foundation for Landscape Studies;7008591;Gibson, Anthea;British;;garden designer;local;Anthea Gibson;;;;;;;;;;;;;1980;;from 1980;Arts and Crafts (movement);aat;;;English;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;11/13/07;04/30/08;© Elizabeth Barlow Rogers
